ItemID,Category,ParentCategory
479843,Специи и приправы,Бакалея
479846,Специи и приправы,Бакалея
479851,"Шоколад, батончики",Сладости
479852,Шоколадные плитки,Сладости
479853,"Шоколад, батончики",Сладости
479856,Шоколадные плитки,Сладости
479899,Универсальные чистящие средства,Бытовая химия
479902,Бумажные полотенца,Бытовая химия
480120,Фрукты,Овощи и фрукты
480134,Дезодоранты,"Красота, гигиена, здоровье"
480138,"Колбасы, ветчина","Мясо, птица, рыба"
480184,Сливки,Молочная продукция
480223,Универсальные чистящие средства,Бытовая химия
480224,Для ванны и туалета,Бытовая химия
480225,"Чипсы, снеки, попкорн",Бакалея
480226,Чипсы,Бакалея
480239,"Йогурты, творожки, десерты",Молочная продукция
480250,Каши,Бакалея
480251,Сладости,Сладости
480252,Сладости,Сладости
480253,Сладости,Сладости
480255,Полезные сладости,Сладости
480256,"Шоколад, батончики",Сладости
480344,Зубные щётки,"Красота, гигиена, здоровье"
481134,Сыры,Молочная продукция
481221,Продукты быстрого приготовления,Бакалея
481362,Сыры,Молочная продукция
481382,Холодный чай и кофе,Напитки
481574,Сметана,Молочная продукция
481590,Уход за авто,Бытовая химия
481612,Печенье,Мучные изделия
481617,Печенье,Мучные изделия
481619,Печенье,Мучные изделия
481620,Печенье,Мучные изделия
481622,Вафли,Мучные изделия
481623,"Макароны, паста",Бакалея
481624,"Макароны, паста",Бакалея
